voltage_mean,voltage_std,voltage_min,voltage_max,current_mean,current_std,current_min,current_max,temperature_mean,temperature_std,temperature_min,temperature_max,capacity,duration,battery_id,cycle_index,soh,rul_cycles
3.5617586337260088,0.2210459604835194,2.654880745360911,4.199853323702163,-1.929300528480541,0.4002852377219257,-2.016579511976592,0.0019472390588109,31.849792632896243,3.3803301579998144,24.00078927251757,38.31473393357882,1.8199041089501269,3395.219,B0005,93,0.9802943389447217,262
3.5597307651083123,0.2189722484436545,2.6749688422803803,4.199103467081427,-1.923330987770314,0.4135159697940358,-2.0193879194408373,0.0018372947715281,31.465690433362017,3.416430218751927,23.53999092882516,37.861934640176806,1.809307963702852,3386.0,B0005,97,0.9745867078945716,258
3.5575937553540915,0.2236425238784347,2.6159705726789904,4.199998536865001,-1.9284469980320087,0.4019409655775892,-2.015814483813837,0.0074961910680886,31.40934895665031,3.39766676229326,23.56609574757256,37.90665575786083,1.80460990458052,3368.187,B0005,101,0.9720560906279803,254
3.5597237883937995,0.2206730496885283,2.658447162110498,4.19967522099872,-1.9231439161693824,0.4145005123309109,-2.019901495893039,0.0013923748862999,31.90224747551808,3.4319633187951024,23.9730227457941,38.34003238560517,1.7993770651972192,3368.266,B0005,105,0.9692374130950107,250
3.559061771422033,0.2174117074890921,2.697942608427116,4.1991847248803165,-1.917014964043808,0.4272903561501054,-2.016522387288751,0.0025753372180031,31.649024294808623,3.429628733786301,23.755161868961988,38.0745950590744,1.7884432335370462,3358.719,B0005,109,0.9633478867036309,246
3.557015527748059,0.2202112122344345,2.6617272246516333,4.200012480335,-1.922048805055383,0.4161258984825695,-2.017112121704317,0.0011747056452339,31.48874626238971,3.4678195183884166,23.51454265913581,38.07252758016199,1.7829230484252725,3339.5,B0005,113,0.9603744299218226,242
3.5562481933590964,0.2171153204978367,2.699288287625812,4.1992373656547874,-1.916230282154988,0.4289376620356979,-2.018009988339822,0.0023816748049826,31.329995610092634,3.5094402484809746,23.27146353182613,37.80133585100446,1.7730337158018288,3331.265,B0005,117,0.9550475246530082,238
3.5532756526091784,0.2242097776623701,2.612793240883853,4.199395781118708,-1.9220800182578983,0.4172895950868297,-2.017724236336294,0.0021374370347549,31.569551201845574,3.562748483599031,23.439367870877128,38.39873985476869,1.773037755078937,3321.188,B0005,121,0.9550497004162604,234
3.556266431640255,0.2206559864089456,2.6637064901468075,4.199578698026071,-1.916241789031196,0.4295482143045132,-2.016792488625222,0.0015198619580386,32.111426258867944,3.542509758652166,24.020578317587123,38.74929237918251,1.7678721106662054,3321.844,B0005,125,0.9522672175646097,230
3.5563095420140822,0.2208647208047918,2.6668454289754746,4.199546957512695,-1.915880982351776,0.4301866281036963,-2.017255132631586,0.0018244735178706,32.271676011112376,3.505491291733021,24.256086319320037,38.87275464755104,1.762315070409309,3311.828,B0005,129,0.9492739086983167,226
3.558950851054106,0.2248771520046519,2.684431051981017,4.194091469340824,-1.911440626575304,0.4394410941939015,-2.0159457514475405,0.0005228307091433,31.842291659678654,3.5341086843673057,23.99270220171187,38.503541429116005,1.7676172924938447,3327.391,B0005,133,0.9521299593373236,222
3.5534418211598053,0.2226344820148037,2.645224362345869,4.200715235801255,-1.9158166997544157,0.4299853699579859,-2.021877555086194,0.0024271068866283,31.759815453754253,3.461197240670021,23.826487051861594,38.27009094548294,1.762668359743147,3312.078,B0005,135,0.949464208578551,220
3.5510121537420285,0.2213051101969749,2.6603527244917,4.1990980807180325,-1.9151304155635371,0.4310379045239763,-2.0169903181968984,0.0006158711833322,31.41911167391793,3.5319955005201416,23.348558306380397,38.11684755251712,1.7517304870664143,3293.172,B0005,139,0.9435725054869608,216
3.551317608213948,0.219007207490344,2.6926849789916263,4.199398534411534,-1.914848578439364,0.4323139024511879,-2.016185456554963,0.0008035192993614,31.331626572312267,3.538620015044167,23.23621418856597,38.04152715355532,1.7418496047960008,3275.328,B0005,143,0.9382501520146928,212
3.549003180550162,0.221128808998641,2.670544734728978,4.199122915612965,-1.9144128654409127,0.4327839754033059,-2.0170647431651068,0.0014889451776809,31.35934131425137,3.580882360514829,23.214801785728056,38.17980302242767,1.7360913511847138,3265.016,B0005,147,0.9351484592444022,208
3.559764834095517,0.2269081165416427,2.605158060541757,4.190409478081396,-1.9388813849818085,0.3772637665356265,-2.0168134548386294,0.0024931147123922,34.31088483888259,3.3312911329320847,26.647373946169797,40.71218198711114,1.7936240148573608,3328.937,B0005,149,0.9661385230754257,206
3.5623454342368555,0.2219615161167919,2.672012007453096,4.199933846791869,-1.927509725704535,0.4040668216252261,-2.0165540953857675,0.0028589701045215,33.43585640373788,3.375809341922384,25.69911743242072,39.88526123315293,1.7831890223273277,3329.266,B0005,153,0.960517697201241,202
3.558336657621618,0.2211630242404102,2.674271233724938,4.199365021329158,-1.9267185977839405,0.4055885131371584,-2.022483480851903,0.0012369720338688,32.66698125020078,3.410710826213734,24.83328108182313,39.18287352945846,1.7673642076278957,3301.579,B0005,157,0.9519936347583843,198
3.554013138622869,0.2244170962814481,2.6309416727017187,4.19902365945384,-1.9261308349663744,0.4068434847542995,-2.016804145903712,0.0027115029184951,32.28423408691397,3.477296802755773,24.361616832363048,38.95156480403077,1.7570177850353066,3283.563,B0005,161,0.9464205172265513,194
3.552376095886298,0.222045693802601,2.6629725743154204,4.199432142144215,-1.9202346781375208,0.4201798083466841,-2.0172800396238526,0.0031272458314235,32.00739178780946,3.511463608907252,24.019157444608588,38.607510759873634,1.7468706179837907,3275.125,B0005,165,0.9409547290193552,190
3.549618661283733,0.2262225932909048,2.612942119873717,4.199640922827531,-1.9201011498853635,0.4206076443839264,-2.0159193745006387,0.0012894534058489,32.06387071886056,3.565622841015737,24.00664649428476,38.920359903369054,1.7417172507457144,3265.656,B0005,169,0.9381788592880078,186
3.54938103086703,0.226444631751982,2.615719844266148,4.199305653118061,-1.9144278105456467,0.4328590035817753,-2.020605919573001,0.0010352326876111,32.43754560319043,3.6022709283889247,24.328038456694348,39.23273115358871,1.7364225056478186,3266.093,B0005,173,0.9353268361401416,182
3.547211868041896,0.2256048866862126,2.6287695472774453,4.198949734540481,-1.908340706503589,0.4454245921181926,-2.017554048083073,0.0021414406216503,32.16809876635083,3.563053000695821,24.121591093765637,38.9649270684008,1.7263217239235826,3257.594,B0005,177,0.9298860334657101,178
3.5467052098640246,0.2226094623669177,2.6655106679421823,4.19834220599025,-1.902207182631691,0.4575237574010793,-2.016416703030436,0.0017702200905978,32.05752645824972,3.580382906894387,23.971565610462942,38.83927283461771,1.7158065389330133,3248.593,B0005,181,0.9242220117908767,174
3.544629653883431,0.2244108788342533,2.650495153350403,4.198995776266302,-1.9020484449938715,0.4582494402016183,-2.0170229987437884,0.0014307662327893,31.975920928072718,3.613712963904532,23.83541998401671,38.82796377704433,1.710533351135192,3238.766,B0005,185,0.9213816005181209,170
3.5436291614253204,0.2251626394650501,2.643236235233877,4.19916986492694,-1.8964907679062355,0.4695119039783484,-2.016783933430818,0.0049011998067657,32.21689335291319,3.680920741665673,23.956923878018035,39.14007944734004,1.706014499648521,3240.14,B0005,189,0.9189475137389713,166
3.5444946147995258,0.2250288003365719,2.656450207001938,4.199246833083063,-1.895971437908019,0.4700220134159711,-2.0199829306240717,0.0017964242690772,32.55632993697177,3.5876341260521625,24.465118009505925,39.349611598028886,1.7003110272642588,3230.109,B0005,193,0.91587532896664,162
3.5409201846556857,0.2275926795404217,2.626177688152069,4.19925518864016,-1.889964879983928,0.4809252461296192,-2.016448312230377,0.0048990136261112,32.40048085325998,3.6261445424786727,24.267851748683743,39.29444535878087,1.6945798601797897,3229.7810000000027,B0005,197,0.9127882263985314,158
3.541195668799061,0.2253901682415922,2.6582230344240045,4.199610827671791,-1.889370382442051,0.4822531223123997,-2.026465491633473,0.0024344067431928,32.29371860868794,3.637499367495382,24.14386556947967,39.10487658009542,1.6849029086609286,3212.469,B0005,201,0.9075757205607076,154
3.540671044783382,0.2220033764373275,2.695100237338448,4.1994453812630566,-1.8776883243431417,0.5029620620589579,-2.017330650607364,0.0014513205321675,32.1360714480678,3.654819125074113,23.93408558388468,39.0462609369598,1.6744741591159715,3213.219,B0005,205,0.9019582574806932,150
3.537604879026877,0.2274702116502318,2.639091813583503,4.198991968341307,-1.8831065986697757,0.4936099038550067,-2.02257876070347,0.0059339984616673,32.38268549723498,3.738665594798859,24.08059534182364,39.398032192832,1.6745692479879102,3203.578,B0005,209,0.9020094772578231,146
3.538422485261741,0.2244563950317913,2.6857210282450983,4.197785116892181,-1.876359921441716,0.5045046007331752,-2.0158674131052456,0.0034449440902895,32.30899951427637,3.573601688124995,24.428816535813286,39.10678394120843,1.663716375981405,3195.125,B0005,213,0.8961635599169331,142
3.53928626988912,0.2237217691429451,2.69017866510873,4.201331130571617,-1.870955026010444,0.5143997774045596,-2.016878594815316,0.0012286208011475,32.56636929496716,3.698714627901927,24.3288116844709,39.44448954135193,1.659013868748246,3195.312999999994,B0005,215,0.8936305466681351,140
3.533690170241391,0.2284155018484487,2.639895313359579,4.199339974904826,-1.8705599868289544,0.5149956757914231,-2.019019155129933,0.0006759557151863,32.46542951751835,3.763161934375441,24.124885387020974,39.509602016775695,1.6538540573335014,3186.297,B0005,219,0.8908512057704356,136
3.534367734544495,0.2240112856380017,2.68991452927918,4.198916244859707,-1.8640049795794804,0.5255367036226928,-2.0179820220655023,0.0017286665299136,32.347056454418095,3.768638783876801,23.980294072799666,39.33486536224533,1.642653782130131,3176.438,B0005,223,0.8848181591266644,132
3.5312941932103548,0.2270920459202185,2.65935818848874,4.198537488587242,-1.8636932149873204,0.5263075365065475,-2.0158401305926343,0.0008822013179447,32.371538940646154,3.798378346405976,23.969183667109306,39.43723270017243,1.6378578430223698,3167.593,B0005,227,0.8822348186450749,128
3.5309134771684274,0.2267451154884145,2.6657030585650423,4.198943932259475,-1.857820396301907,0.5360241740397207,-2.0192083553177325,0.0032196054196979,32.45549347979197,3.806767841094206,24.037074564457946,39.51375235624076,1.6327350407099108,3167.719,B0005,231,0.8794754127611388,124
3.5287226893409893,0.2292703535960907,2.642986759012803,4.199579806494986,-1.8572160981955343,0.5366022681919891,-2.017754065523427,0.0023292227087573,32.50017194695606,3.822022211269683,24.074008046047823,39.60170302810528,1.6277528915533617,3159.077999999994,B0005,235,0.8767917699307697,120
3.52625493581969,0.2307324709807415,2.631116911889304,4.198782234828033,-1.8568340008006827,0.5375143566828329,-2.016206764491147,0.0036382151418645,32.50100298369444,3.84957926477219,24.043536678896334,39.68746359758208,1.622125485521159,3148.829,B0005,239,0.8737605584239755,116
3.528684324337005,0.2247705585097621,2.696157404617167,4.19910517813207,-1.8448886500218813,0.5559145972091805,-2.018425729441905,0.0024093430745418,32.4728927422438,3.831645839375169,24.007622451152475,39.53535075538898,1.6113256603765849,3149.094,B0005,243,0.8679432148624368,112
3.525556939424901,0.2277989515876497,2.6667596238241567,4.198510853141954,-1.8444180038305809,0.5567175936954798,-2.0200094988659028,0.0018183081167425,32.50480154634882,3.864104505537645,23.99346277596251,39.6502371632164,1.6065631397488385,3140.547,B0005,247,0.865377875300024,108
3.5226805646793737,0.2305058404755205,2.6403185448373043,4.198732430468704,-1.843879038983512,0.557421835420678,-2.0160906793454063,0.002394554712978,32.51218336210202,3.885789404543481,23.977316018708777,39.69929058154853,1.6015142233917594,3131.625,B0005,251,0.8626582682073706,104
3.524673458789008,0.2255461479342319,2.69892986372897,4.198799630396931,-1.83711254029409,0.5670761474198778,-2.017218805788003,0.0034591794789042,32.45692821941515,3.870777990261271,23.92726467831658,39.56076309770468,1.590369231400328,3121.907,B0005,255,0.8566549999565575,100
3.5213155754526824,0.2283826127026775,2.6682466504352997,4.198753541225669,-1.831595707598376,0.5758422473114834,-2.017576881832417,0.0029115539788594,32.447059186431154,3.902676905350374,23.878754027011198,39.63708096307912,1.5857889968242211,3122.125,B0005,259,0.8541878490754121,96
3.51803386486462,0.231178723168512,2.6479207279724903,4.200309982421394,-1.8311195242792309,0.5758733468618624,-2.0163186530776205,0.0016912873756319,32.32889654966259,3.849418725395146,23.90454749592773,39.43977047692484,1.5849430707374117,3121.672,B0005,263,0.8537321895986371,92
3.52368419553968,0.229177960034919,2.6741633856529066,4.201124089732316,-1.843279976491472,0.5581982237984048,-2.016322017667326,0.0031344620126884,32.84488475360107,3.793028909243664,24.47294963967077,39.83902225625452,1.5955263892495937,3120.86,B0005,265,0.8594329115068512,90
3.519146638240668,0.227199705904542,2.6892528956736257,4.198150316653697,-1.829798505957538,0.577259511293026,-2.016058383461316,0.0022149158304022,32.31731555011648,3.864121159323799,23.81400684876703,39.41794949618613,1.5747301747801037,3103.828,B0005,269,0.8482309964083233,86
3.516233648608237,0.2273324183483178,2.688809122993162,4.198524048997099,-1.8236746835609148,0.5868747718090098,-2.0176016183677974,0.0026959062866318,32.06376130177751,3.943799041030261,23.405971076202263,39.262781682151214,1.5649019950937946,3095.094,B0005,273,0.8429370312695895,82
3.514773138461639,0.2284721001606275,2.6743555987897745,4.198840869468569,-1.817672077021088,0.5952075610841622,-2.018404141903304,0.0025925671672866,32.21997626855924,3.979884835052351,23.504268200620626,39.47237839941986,1.5597659473370362,3095.781,B0005,277,0.8401704907053152,78
3.5132992979150077,0.2314217062849809,2.6430294964336345,4.198119631667182,-1.8179238657973995,0.5952405875017754,-2.016777852675889,0.0015197601976623,32.7120225448885,3.9976006239496304,23.98624197921992,40.03754146951368,1.5594815668184234,3094.328,B0005,281,0.8400173086716404,74
3.514484830704665,0.2306075996259379,2.6584858447131823,4.198320288264955,-1.817160673909645,0.5961269317003768,-2.019500858990014,0.0053758117379334,32.945022147355694,3.942211963592412,24.332016492731967,40.14273016201157,1.55468935359061,3086.531,B0005,285,0.8374359751414074,70
3.5109677353595243,0.2329526759800367,2.629782173759164,4.1980467610750285,-1.8110297241968545,0.6042377451924877,-2.025028692484549,0.0012996959200754,32.857549597381336,3.968850384263857,24.210935532035016,40.1165626728546,1.5488741079890418,3085.625,B0005,289,0.8343035835418967,66
3.510935874957801,0.2307329830817022,2.6622967647315545,4.199047008209673,-1.8094435644526072,0.605972691577863,-2.017188769565156,0.0036542472558787,32.629663328789654,3.951047957236267,24.000424305912805,39.87503330866132,1.538236598942558,3067.203,B0005,293,0.8285736718133293,62
3.509393098217416,0.2288570136594319,2.682380966742509,4.197669918520713,-1.8026537331443493,0.6147018605615803,-2.0203529496154493,0.0013741929346254,32.379859014262976,3.988147604013235,23.66809609847637,39.61961987024145,1.527914258251028,3058.157,B0005,297,0.8230135260370757,58
3.5066782411556563,0.2324429087783303,2.640189476892272,4.197600624105256,-1.8031542757366412,0.6147768190719081,-2.016749317444538,0.0020536118932937,32.68215852457039,4.061372918664878,23.845674209557423,40.067324667444815,1.5285252629756445,3058.812,B0005,301,0.8233426447360579,54
3.510988562300809,0.2279824823099926,2.693769409137257,4.197985718630326,-1.7965666438696486,0.6225281437334834,-2.016964364118414,0.0022338210190657,32.99387423636739,4.008265788698764,24.23969113753901,40.24716716520102,1.522647325284378,3058.578,B0005,305,0.8201764839394089,50
3.510305462695178,0.2281087434098021,2.695787450704935,4.198164128530042,-1.7959771394311956,0.6233048468787379,-2.017715447411052,0.0029663849324865,33.04539707211165,4.01550117256657,24.30453859448875,40.30253125568348,1.5174859938489869,3049.328,B0005,309,0.8173963242800902,46
3.5222215314850214,0.2345502488144419,2.6920548172137724,4.222920057935785,-1.822916991757235,0.5880606956486941,-2.017087516284557,0.0015450426899526,32.856295641052824,3.981090680585509,24.112523495131093,40.09418103142496,1.605818899130659,3177.219,B0005,312,0.8649769888680269,43
3.5163492154331264,0.2342514069587575,2.629071246219689,4.200423045909808,-1.8294275689587536,0.5790386830763732,-2.0177115857667665,0.0029495288044011,33.33950238056361,3.928333833868852,24.719311536144843,40.52238496316615,1.5638491446744425,3082.937,B0005,315,0.8423699116610505,40
3.5134397623234963,0.233380165286286,2.631343871050918,4.198372063670128,-1.816317296828028,0.5967165768532282,-2.0160877086861952,0.0016903309192767,33.35156485472646,3.951653441190732,24.73538913848975,40.56886357314186,1.5480915247767786,3074.266,B0005,319,0.8338820438085877,36
3.515137522009075,0.2272428580756852,2.6983970036642315,4.198353213898968,-1.8033689952639715,0.6138243789661205,-2.0174325692631547,0.0017335297510131,33.147486361012966,3.951757042402464,24.49414087755308,40.27804845768325,1.5323755631868592,3066.0,B0005,323,0.8254166152720489,32
3.50830390643132,0.2331667808997218,2.6338485871981514,4.197873789078739,-1.802670753119494,0.6146945270651876,-2.017976023705107,0.0032014025687714,33.00727586174936,4.008284181289492,24.254986942423244,40.2921849196155,1.5269528268489705,3056.437,B0005,327,0.8224956494324318,28
3.509190808443004,0.2298351205591367,2.671566207861818,4.197955644238241,-1.7958941337499832,0.6233018675049735,-2.016684455267326,0.0012207622759792,32.91990812745461,4.0190435754293565,24.1488106351578,40.184384347174266,1.5169573017136326,3048.219,B0005,331,0.817111543392579,24
3.5068097579555357,0.2317035993739233,2.6540810507928123,4.197918434710392,-1.795344963527795,0.624318776563091,-2.0185074328810417,0.0027177292470912,32.99903328622305,4.044741656549233,24.205952380559676,40.320066232195046,1.511897596014269,3039.218,B0005,335,0.8143861246029738,20
3.50609090727422,0.2314152977627636,2.656849703962618,4.197739340034368,-1.7893518988259454,0.6320325499876801,-2.0206154364574687,0.0029660267437679,33.03772281691292,4.042950285126565,24.228213693022468,40.33650561265159,1.5065638960681105,3039.047,B0005,339,0.8115131183620761,16
3.5037157727265957,0.2334502533155451,2.6363048614501152,4.19785490446139,-1.7883879159763685,0.6328913986760089,-2.017421211930756,0.0019690360203288,33.07740307192613,4.058632380945664,24.25745983903501,40.43267631588412,1.5015453526671363,3030.375,B0005,343,0.8088098717121405,12
3.506747996136716,0.2278216639829029,2.69951692300468,4.197306756122815,-1.7815447770741009,0.6414356710358949,-2.0224772834102507,0.0027223693578794,33.05467981523988,4.045827846714321,24.228985806758885,40.314538591575015,1.4908444050400238,3021.0,B0005,347,0.8030457886878685,8
3.5058813026542324,0.227984522444182,2.698216006032282,4.197528212001444,-1.775311564296696,0.6486068932660061,-2.0179249554704706,0.0006217348755526,33.11570360624461,4.056672478286734,24.27409668200787,40.386661855917744,1.485868384561201,3021.75,B0005,351,0.8003654470798279,4
3.504168333530808,0.2288775444027308,2.6911707598773864,4.19743662221161,-1.7742377662318358,0.6498057454815246,-2.018486701026112,0.0025745064118452,33.12942148982364,4.070998143447877,24.26045465629052,40.43384612547835,1.480413677976106,3012.265,B0005,355,0.7974272604140162,0
3.503056893147064,0.2292650522729736,2.690162319231471,4.197717228550219,-1.773860289771637,0.6507355272479427,-2.017202918759472,0.002304044135428,33.130681310493344,4.079963844026956,24.24695415512884,40.44479269068758,1.4752095869031632,3002.641,B0005,359,0.7946240682056632,0
3.4982324882487936,0.2331957362920639,2.6355034454892072,4.192454851360723,-1.7809702419814517,0.6422230325919555,-2.017032616337778,0.0013818757062667,33.20069210329718,4.0996268557124855,24.337824191545764,40.58499656066617,1.4859035988304024,3012.0,B0005,363,0.800384415303801,0
